,Fitness,Nr. steps,Generation,ID,Reached goal,Round nr.
0,0.02725372386256543,565,1,44,False,0
1,0.037850558205223234,6999,2,82,False,0
2,0.054117339957834916,3820,3,32,False,0
3,0.05434782608695652,988,4,95,False,0
4,0.05434782608695652,768,5,99,False,0
5,0.05434782608695652,768,6,4,False,0
6,0.05434782608695652,768,7,99,False,0
7,0.05434782608695652,768,8,99,False,0
8,0.05434782608695652,768,9,15,False,0
9,0.05434782608695652,766,10,0,False,0
10,0.05434782608695652,766,11,99,False,0
11,0.05434782608695652,766,12,99,False,0
12,0.05434782608695652,766,13,20,False,0
13,0.05434782608695652,766,14,99,False,0
14,0.05434782608695652,766,15,99,False,0
15,0.05434782608695652,766,16,99,False,0
16,0.05434782608695652,766,17,99,False,0
17,0.05434782608695652,766,18,99,False,0
18,0.05434782608695652,766,19,56,False,0
19,0.05434782608695652,766,20,77,False,0
20,0.05434782608695652,766,21,99,False,0
21,0.05434782608695652,766,22,99,False,0
22,0.05434782608695652,766,23,99,False,0
23,0.05434782608695652,766,24,63,False,0
24,0.05434782608695652,718,25,99,False,0
25,0.05434782608695652,718,26,88,False,0
26,0.05434782608695652,718,27,99,False,0
27,0.05434782608695652,718,28,41,False,0
28,0.05434782608695652,718,29,99,False,0
29,0.05434782608695652,718,30,99,False,0
30,0.05434782608695652,718,31,14,False,0
31,0.05434782608695652,718,32,99,False,0
32,0.05434782608695652,718,33,99,False,0
33,0.05434782608695652,718,34,10,False,0
34,0.05434782608695652,718,35,11,False,0
35,0.05434782608695652,711,36,99,False,0
36,0.05434782608695652,711,37,37,False,0
37,0.05434782608695652,711,38,99,False,0
38,0.05434782608695652,711,39,99,False,0
39,0.05434782608695652,711,40,99,False,0
40,0.05434782608695652,711,41,99,False,0
41,0.05434782608695652,711,42,97,False,0
42,0.05434782608695652,711,43,99,False,0
43,0.05434782608695652,711,44,99,False,0
44,0.05434782608695652,711,45,99,False,0
45,0.05434782608695652,711,46,99,False,0
46,0.05434782608695652,711,47,99,False,0
47,0.05434782608695652,711,48,99,False,0
48,0.05434782608695652,711,49,99,False,0
49,0.05434782608695652,711,50,53,False,0
50,0.05434782608695652,711,51,99,False,0
51,0.05434782608695652,711,52,71,False,0
52,0.05434782608695652,711,53,5,False,0
53,0.05434782608695652,758,54,23,False,0
54,0.05434782608695652,721,55,99,False,0
55,0.05434782608695652,721,56,84,False,0
56,0.05434782608695652,721,57,99,False,0
57,0.05434782608695652,721,58,29,False,0
58,0.05434782608695652,721,59,99,False,0
59,0.05434782608695652,721,60,1,False,0
60,0.05434782608695652,721,61,99,False,0
61,0.05434782608695652,721,62,57,False,0
62,0.05434782608695652,721,63,99,False,0
63,0.05434782608695652,721,64,99,False,0
64,0.05434782608695652,721,65,99,False,0
65,0.05434782608695652,721,66,29,False,0
66,0.05434782608695652,721,67,99,False,0
67,0.05434782608695652,721,68,10,False,0
68,0.05434782608695652,721,69,99,False,0
69,0.05434782608695652,721,70,99,False,0
70,0.05434782608695652,721,71,44,False,0
71,0.05434782608695652,721,72,80,False,0
72,0.05434782608695652,721,73,15,False,0
73,0.05434782608695652,721,74,99,False,0
74,0.05434782608695652,721,75,99,False,0
75,0.05434782608695652,721,76,99,False,0
76,0.05434782608695652,721,77,9,False,0
77,0.05434782608695652,721,78,99,False,0
78,0.05434782608695652,721,79,99,False,0
79,0.05434782608695652,721,80,70,False,0
80,0.05434782608695652,721,81,99,False,0
81,0.05434782608695652,721,82,99,False,0
82,0.05434782608695652,721,83,99,False,0
83,0.05434782608695652,721,84,99,False,0
84,0.05434782608695652,721,85,99,False,0
85,0.05434782608695652,721,86,99,False,0
86,0.05434782608695652,721,87,96,False,0
87,0.05434782608695652,721,88,46,False,0
88,0.05434782608695652,721,89,96,False,0
89,0.05434782608695652,721,90,99,False,0
90,0.05434782608695652,721,91,99,False,0
91,0.05434782608695652,721,92,99,False,0
92,0.05434782608695652,721,93,99,False,0
93,0.05434782608695652,721,94,56,False,0
94,0.05434782608695652,721,95,40,False,0
95,0.05434782608695652,721,96,99,False,0
96,0.05434782608695652,721,97,99,False,0
97,0.05434782608695652,721,98,99,False,0
98,0.05434782608695652,721,99,96,False,0
99,0.05434782608695652,721,100,36,False,0
100,0.05434782608695652,721,101,99,False,0
101,0.05434782608695652,721,102,99,False,0
102,0.05434782608695652,721,103,11,False,0
103,0.05434782608695652,721,104,99,False,0
104,0.05434782608695652,721,105,99,False,0
105,0.05434782608695652,721,106,57,False,0
106,0.05434782608695652,721,107,99,False,0
107,0.05434782608695652,721,108,99,False,0
108,0.05434782608695652,721,109,99,False,0
109,0.05434782608695652,721,110,99,False,0
110,0.05434782608695652,721,111,54,False,0
111,0.05434782608695652,721,112,61,False,0
112,0.05434782608695652,721,113,18,False,0
113,0.05434782608695652,721,114,22,False,0
114,0.05434782608695652,721,115,99,False,0
115,0.05434782608695652,721,116,99,False,0
116,0.05434782608695652,721,117,6,False,0
117,0.05434782608695652,721,118,99,False,0
118,0.05434782608695652,721,119,99,False,0
119,0.05434782608695652,721,120,99,False,0
120,0.05434782608695652,721,121,99,False,0
121,0.05434782608695652,721,122,99,False,0
122,0.05434782608695652,721,123,84,False,0
123,0.05434782608695652,721,124,71,False,0
124,0.05434782608695652,721,125,99,False,0
125,0.05434782608695652,721,126,99,False,0
126,0.05434782608695652,721,127,99,False,0
127,0.05434782608695652,721,128,99,False,0
128,0.05434782608695652,721,129,42,False,0
129,0.05434782608695652,721,130,85,False,0
130,0.05434782608695652,721,131,99,False,0
131,0.05434782608695652,721,132,99,False,0
132,0.05434782608695652,721,133,30,False,0
133,0.05434782608695652,721,134,55,False,0
134,0.05434782608695652,721,135,61,False,0
135,0.05434782608695652,721,136,9,False,0
136,0.05434782608695652,721,137,99,False,0
137,0.05434782608695652,713,138,30,False,0
138,0.05434782608695652,689,139,99,False,0
139,0.05434782608695652,689,140,55,False,0
140,0.05434782608695652,689,141,99,False,0
141,0.05434782608695652,690,142,92,False,0
142,0.05434782608695652,690,143,99,False,0
143,0.05434782608695652,690,144,85,False,0
144,0.05434782608695652,686,145,33,False,0
145,0.05434782608695652,686,146,49,False,0
146,0.05434782608695652,686,147,74,False,0
147,0.05434782608695652,686,148,64,False,0
148,0.05434782608695652,686,149,99,False,0
149,0.05434782608695652,686,150,41,False,0
150,0.05434782608695652,690,151,15,False,0
151,0.05434782608695652,690,152,72,False,0
152,0.05434782608695652,690,153,99,False,0
153,0.05434782608695652,690,154,99,False,0
154,0.05434782608695652,690,155,58,False,0
155,0.05434782608695652,690,156,60,False,0
156,0.05434782608695652,690,157,99,False,0
157,0.05434782608695652,690,158,50,False,0
158,0.05434782608695652,690,159,61,False,0
159,0.05434782608695652,690,160,7,False,0
160,0.05434782608695652,690,161,99,False,0
161,0.05434782608695652,690,162,99,False,0
162,0.05434782608695652,690,163,99,False,0
163,0.05434782608695652,690,164,99,False,0
164,0.05434782608695652,690,165,99,False,0
165,0.05434782608695652,682,166,32,False,0
166,0.05434782608695652,682,167,91,False,0
167,0.05434782608695652,682,168,99,False,0
168,0.05434782608695652,682,169,99,False,0
169,0.05434782608695652,682,170,43,False,0
170,0.05434782608695652,690,171,60,False,0
171,0.05434782608695652,655,172,56,False,0
172,0.05434782608695652,655,173,99,False,0
173,0.05434782608695652,655,174,9,False,0
174,0.05434782608695652,655,175,49,False,0
175,0.05434782608695652,655,176,44,False,0
176,0.05434782608695652,655,177,99,False,0
177,0.05434782608695652,655,178,99,False,0
178,0.05434782608695652,655,179,40,False,0
179,0.05434782608695652,655,180,99,False,0
180,0.05434782608695652,655,181,99,False,0
181,0.05434782608695652,655,182,28,False,0
182,0.05434782608695652,655,183,96,False,0
183,0.05434782608695652,655,184,99,False,0
184,0.05434782608695652,655,185,99,False,0
185,0.05434782608695652,655,186,61,False,0
186,0.05434782608695652,655,187,99,False,0
187,0.05434782608695652,655,188,99,False,0
188,0.05434782608695652,655,189,48,False,0
189,0.05434782608695652,655,190,25,False,0
190,0.05434782608695652,655,191,4,False,0
191,0.05434782608695652,655,192,99,False,0
192,0.05434782608695652,655,193,16,False,0
193,0.05434782608695652,655,194,99,False,0
194,0.05434782608695652,653,195,51,False,0
195,0.05434782608695652,649,196,33,False,0
196,0.05434782608695652,649,197,15,False,0
197,0.05434782608695652,649,198,99,False,0
198,0.05434782608695652,649,199,99,False,0
199,0.05434782608695652,649,200,36,False,0
200,0.05434782608695652,649,201,41,False,0
201,0.05434782608695652,649,202,99,False,0
202,0.05434782608695652,649,203,99,False,0
203,0.05434782608695652,649,204,99,False,0
204,0.05434782608695652,649,205,99,False,0
205,0.05434782608695652,649,206,99,False,0
206,0.05434782608695652,649,207,99,False,0
207,0.05434782608695652,649,208,32,False,0
208,0.05434782608695652,649,209,99,False,0
209,0.05434782608695652,649,210,99,False,0
210,0.05434782608695652,649,211,99,False,0
211,0.05434782608695652,649,212,99,False,0
212,0.05434782608695652,649,213,99,False,0
213,0.05434782608695652,649,214,99,False,0
214,0.05434782608695652,649,215,58,False,0
215,0.05434782608695652,649,216,99,False,0
216,0.05434782608695652,649,217,8,False,0
217,0.05434782608695652,649,218,99,False,0
218,0.05434782608695652,649,219,90,False,0
219,0.05434782608695652,649,220,99,False,0
220,0.05434782608695652,649,221,99,False,0
221,0.05434782608695652,655,222,86,False,0
222,0.05434782608695652,649,223,95,False,0
223,0.05434782608695652,649,224,38,False,0
224,0.05434782608695652,649,225,60,False,0
225,0.05434782608695652,649,226,30,False,0
226,0.05434782608695652,649,227,36,False,0
227,0.05434782608695652,649,228,99,False,0
228,0.05434782608695652,649,229,99,False,0
229,0.05434782608695652,649,230,99,False,0
230,0.05434782608695652,649,231,99,False,0
231,0.05434782608695652,659,232,18,False,0
232,0.05434782608695652,647,233,3,False,0
233,0.05434782608695652,647,234,16,False,0
234,0.05434782608695652,647,235,99,False,0
235,0.05434782608695652,647,236,62,False,0
236,0.05434782608695652,647,237,99,False,0
237,0.05434782608695652,647,238,99,False,0
238,0.05434782608695652,647,239,99,False,0
239,0.05434782608695652,647,240,84,False,0
240,0.05434782608695652,647,241,99,False,0
241,0.05434782608695652,647,242,99,False,0
242,0.05434782608695652,647,243,99,False,0
243,0.05434782608695652,647,244,99,False,0
244,0.05434782608695652,647,245,32,False,0
245,0.05434782608695652,647,246,93,False,0
246,0.05434782608695652,647,247,99,False,0
247,0.05434782608695652,647,248,99,False,0
248,0.05434782608695652,647,249,99,False,0
249,0.05434782608695652,647,250,16,False,0
250,0.05434782608695652,647,251,12,False,0
251,0.05434782608695652,647,252,99,False,0
252,0.05434782608695652,647,253,99,False,0
253,0.05434782608695652,647,254,99,False,0
254,0.05434782608695652,647,255,99,False,0
255,0.05434782608695652,647,256,3,False,0
256,0.05434782608695652,647,257,21,False,0
257,0.05434782608695652,647,258,99,False,0
258,0.05434782608695652,647,259,99,False,0
259,0.05434782608695652,647,260,99,False,0
260,0.05434782608695652,647,261,99,False,0
261,0.05434782608695652,647,262,87,False,0
262,0.05434782608695652,647,263,2,False,0
263,0.05434782608695652,647,264,29,False,0
264,0.05434782608695652,647,265,99,False,0
265,0.05434782608695652,647,266,99,False,0
266,0.05434782608695652,647,267,99,False,0
267,0.05434782608695652,647,268,99,False,0
268,0.05434782608695652,647,269,99,False,0
269,0.05434782608695652,647,270,99,False,0
270,0.05434782608695652,647,271,99,False,0
271,0.05434782608695652,647,272,27,False,0
272,0.05434782608695652,647,273,99,False,0
273,0.05434782608695652,647,274,99,False,0
274,0.05434782608695652,647,275,29,False,0
275,0.05434782608695652,647,276,31,False,0
276,0.05434782608695652,647,277,99,False,0
277,0.05434782608695652,647,278,99,False,0
278,0.05434782608695652,647,279,50,False,0
279,0.05434782608695652,647,280,99,False,0
280,0.05434782608695652,647,281,99,False,0
281,0.05434782608695652,647,282,99,False,0
282,0.05434782608695652,647,283,99,False,0
283,0.05434782608695652,647,284,99,False,0
284,0.05434782608695652,647,285,99,False,0
285,0.05434782608695652,647,286,99,False,0
286,0.05434782608695652,647,287,93,False,0
287,0.05434782608695652,647,288,99,False,0
288,0.05434782608695652,647,289,99,False,0
289,0.05434782608695652,647,290,64,False,0
290,0.05434782608695652,647,291,99,False,0
291,0.05434782608695652,647,292,63,False,0
292,0.05434782608695652,647,293,99,False,0
293,0.05434782608695652,647,294,99,False,0
294,0.05434782608695652,647,295,0,False,0
295,0.05434782608695652,647,296,99,False,0
296,0.05434782608695652,647,297,99,False,0
297,0.05434782608695652,647,298,99,False,0
